,t,CAVG,precip
125,2007-03-06,-3.4451712112314,7.95692857142857
126,2007-03-21,-2.7882154587546735,2.146709677419355
127,2007-04-05,1.284410651717654,4.973483870967741
128,2007-04-20,-4.351476862976006,5.715
129,2007-05-05,2.7235563151669115,2.2859999999999996
130,2007-05-20,4.82777292815346,0.0
131,2007-06-04,4.627703846687233,0.0
132,2007-06-19,8.862778568090636,0.0
133,2007-07-04,10.40188824882553,0.0
134,2007-07-19,9.538919688967809,0.0655483870967742
135,2007-08-03,9.521167340250154,0.31135483870967745
136,2007-08-18,9.126127203024149,0.5571612903225807
137,2007-09-02,11.275420458861474,0.8029677419354839
138,2007-09-17,1.2274211410872238,1.6086666666666667
139,2007-10-02,0.26816845820972335,6.053666666666667
140,2007-10-17,-0.8724966916097687,9.332451612903226
141,2007-11-01,-0.6536518590951487,5.030838709677419
142,2007-11-16,-2.843864459791694,2.167466666666667
143,2007-12-01,-8.350151138055121,19.439466666666668
144,2007-12-16,-10.394375135131071,37.61645161290323
145,2007-12-31,-8.682613236558533,68.46322580645162
146,2008-01-15,-9.537021216447144,99.31
147,2008-01-30,-9.367206782280206,61.82451612903226
148,2008-02-14,-6.38998685597042,24.33903225806452
149,2008-02-29,-4.782454434237906,11.419172413793104
150,2008-03-15,-4.5489870637903,0.25400000000000134
151,2008-03-30,-5.068404204153633,0.6227096774193548
152,2008-04-14,-2.799286432191842,0.9914193548387097
153,2008-04-29,-0.8228436732643181,0.7789333333333334
154,2008-05-14,5.951585820539991,0.5249333333333334
155,2008-05-29,-1.613438016929463,0.27858064516129033
156,2008-06-13,9.407572053130854,0.032774193548387065
157,2008-06-28,7.865407853429847,0.0
158,2008-07-13,11.314340820282501,0.0
159,2008-07-28,9.071304953105283,0.0
160,2008-08-12,9.768455623675253,0.0
161,2008-08-27,9.640952735534517,0.0
162,2008-09-11,6.504775063732904,0.0
163,2008-09-26,6.600946546818223,1.1176000000000001
164,2008-10-11,-1.8635565616075813,2.6416
165,2008-10-26,2.621461366085438,7.374193548387097
166,2008-11-10,-3.5610944148394044,13.273548387096774
167,2008-11-25,-4.285484992260481,25.57
168,2008-12-10,-9.501174003515944,41.065
169,2008-12-25,-10.42299037282599,36.313870967741934
170,2009-01-09,-9.326483334837,21.43967741935484
171,2009-01-24,-6.2954077568038675,32.59870967741936
172,2009-02-08,-8.405334621728292,61.11322580645161
173,2009-02-23,-4.770076883849366,62.082857142857144
174,2009-03-10,-7.515038358895941,38.950714285714284
175,2009-03-25,-3.1019359671759057,21.6541935483871
176,2009-04-09,-4.541403378476176,7.275483870967744
177,2009-04-24,-0.16509512060571332,4.4208
178,2009-05-09,5.265670647234209,9.2488
179,2009-05-24,4.745377983155096,8.15541935483871
180,2009-06-08,1.4739073717254247,3.114451612903226
181,2009-06-23,8.03808389006399,0.5588
182,2009-07-08,8.44636976300245,0.17779999999999996
183,2009-07-23,13.365119806646593,0.0
184,2009-08-07,7.608637210877992,0.0
185,2009-08-22,8.609573764423159,0.17206451612903226
186,2009-09-06,8.474726404875492,0.5407741935483871
187,2009-09-21,9.708585076847685,12.8016
188,2009-10-06,-2.272397733073509,42.9006
189,2009-10-21,0.8808562479187314,49.652903225806455
190,2009-11-05,-3.1141932641390353,21.38516129032258
191,2009-11-20,-7.1101525318735055,16.848333333333333
192,2009-12-05,-9.873516919899643,59.77333333333333
193,2009-12-20,-7.47003782994092,97.24645161290323
194,2010-01-04,-7.016421678893932,123.81580645161291
195,2010-01-19,-7.904423848982302,139.39032258064518
196,2010-02-03,-7.428091383683222,124.72903225806452
197,2010-02-18,-5.875704043818948,102.14428571428572
198,2010-03-05,-8.133622103750191,47.86571428571429
199,2010-03-20,-3.1678237077833886,19.505806451612905
200,2010-04-04,-5.778406769242364,42.983225806451614
201,2010-04-19,-3.908596492493087,52.74906666666667
202,2010-05-04,-1.4846793509712168,24.80806666666667
203,2010-05-19,-1.515435315610424,3.760838709677419
204,2010-06-03,6.256624120270365,1.6714838709677418
205,2010-06-18,4.099627119990395,0.0
206,2010-07-03,7.634105192249882,0.0
207,2010-07-18,10.805148953859833,0.0
208,2010-08-02,6.685185968927232,0.0
209,2010-08-17,8.05062361813234,0.0
210,2010-09-01,6.171505844315941,0.0
211,2010-09-16,2.968969894676543,0.0
212,2010-10-01,5.664663963196379,0.0
213,2010-10-16,1.8165040537395067,0.0
214,2010-10-31,-2.143624462340878,0.0
215,2010-11-15,-5.568200154471183,0.0
216,2010-11-30,-9.828925084930628,0.0
217,2010-12-15,-5.401443611560464,0.0
218,2010-12-30,-10.252320936065251,0.0
219,2011-01-14,-7.748338732015005,0.0
220,2011-01-29,-7.778875956251346,37.050322580645165
221,2011-02-13,-6.923890102408202,76.74709677419357
222,2011-02-28,-9.473100277127505,104.30714285714286
223,2011-03-15,-5.739201827296694,130.0
224,2011-03-30,-2.866291212563722,69.55483870967743
225,2011-04-14,-3.9839963117985215,9.109677419354838
226,2011-04-29,-0.54796455228599,15.155333333333335
227,2011-05-14,-2.6011110638031276,25.950333333333333
228,2011-05-29,-1.8049457676806968,21.968709677419355
229,2011-06-13,4.930170189201085,16.93161290322581
230,2011-06-28,8.019353222997282,9.214000000000002
231,2011-07-13,6.0300206439534865,1.0840000000000014
232,2011-07-28,8.313979720546989,0.0
233,2011-08-12,7.638907583472821,0.0
234,2011-08-27,8.322244220065004,1.0815483870967741
235,2011-09-11,6.73244595571627,2.4334838709677418
236,2011-09-26,5.733183796182421,12.388200000000001
237,2011-10-11,0.8357886348434378,25.4712
238,2011-10-26,-1.004326220250202,33.64387096774193
239,2011-11-10,-7.18207163288372,40.030967741935484
240,2011-11-25,-6.403248071214598,30.392666666666663
241,2011-12-10,-10.54222410061633,12.741666666666664
242,2011-12-25,-10.268625723315763,20.13283870967742
243,2012-01-09,-7.834992317630998,40.045096774193546
244,2012-01-24,-7.703334774004846,36.50509677419355
245,2012-02-08,-6.764389758694726,17.33025806451613
246,2012-02-23,-7.511016951088338,24.988344827586204
247,2012-03-09,-5.676773798450947,56.12524137931034
248,2012-03-24,-5.413896458824743,65.33419354838709
249,2012-04-08,-5.748635839150708,59.924516129032256
250,2012-04-23,1.8480124704741647,42.093333333333334
251,2012-05-08,2.7534261774317743,13.39333333333333
252,2012-05-23,3.004687480939521,0.0
253,2012-06-07,5.545328128045121,0.0
254,2012-06-22,5.867114785510377,0.0
255,2012-07-07,9.49195489138666,0.0
256,2012-07-22,6.598491811951027,0.11470967741935484
257,2012-08-06,12.079372239941822,0.3605161290322581
258,2012-08-21,10.103300156127009,0.4096774193548387
259,2012-09-05,8.12608118107645,0.1638709677419355
260,2012-09-20,7.244048456311208,0.7196666666666667
261,2012-10-05,3.7425081986642503,2.8786666666666667
262,2012-10-20,-0.2272831209521696,8.045741935483871
263,2012-11-04,-2.031368379622583,19.228967741935485
264,2012-11-19,-5.8535698233206,35.05
265,2012-12-04,-3.922334128142703,63.625
266,2012-12-19,-9.491606075771465,76.25612903225806
267,2013-01-03,-10.90142084040188,45.04161290322581
268,2013-01-18,-9.540945665245417,18.816
269,2013-02-02,-7.67768946637073,12.546
270,2013-02-17,-8.76109553504002,7.729
271,2013-03-04,-5.495549092594181,12.3565
272,2013-03-19,-1.9821755598008002,13.84883870967742
273,2013-04-03,-0.9447826314844143,6.719483870967741
274,2013-04-18,0.0917061210557743,0.9144
275,2013-05-03,3.758763473135669,0.4064000000000001
276,2013-05-18,3.5428017738990367,0.0
277,2013-06-02,6.42384075276026,0.0
278,2013-06-17,4.9532767005135065,0.0
279,2013-07-02,13.865490532425163,0.0
280,2013-07-17,9.406275858370604,0.0
281,2013-08-01,7.1649601287149185,0.0
282,2013-08-16,10.046364020278107,0.0
283,2013-08-31,9.124336858934525,0.0
284,2013-09-15,6.306556091220326,0.0
285,2013-09-30,1.506644288615536,2.032
286,2013-10-15,-0.3489775936566031,4.064
287,2013-10-30,-3.0309446369146036,3.818193548387097
288,2013-11-14,-3.511306595643714,3.5723870967741935
289,2013-11-29,-6.924159006111666,4.859866666666667
290,2013-12-14,-10.251435048385956,6.256866666666666
291,2013-12-29,-6.920901698100158,3.5969677419354835
292,2014-01-13,-6.462735024949596,0.6472903225806448
293,2014-01-28,-5.337903435125239,35.51167741935483
294,2014-02-12,-4.04231393843243,76.1936129032258
295,2014-02-27,-3.866822263717928,70.61142857142858
296,2014-03-14,-0.9194834685478283,53.46321428571429
297,2014-03-29,-5.11237604683205,33.623225806451615
298,2014-04-13,1.5769457812635812,13.590967741935486
299,2014-04-28,0.7044364878139071,7.839
300,2014-05-13,4.014514671695034,4.284000000000001
301,2014-05-28,5.388308863769808,2.2122580645161287
302,2014-06-12,6.90892764036117,0.3687096774193548
303,2014-06-27,9.700526407456596,0.0
304,2014-07-12,9.400645332748182,0.0
305,2014-07-27,11.427220924952879,0.0
306,2014-08-11,8.578485005164564,0.0
307,2014-08-26,6.703251272790135,1.6223225806451613
308,2014-09-10,9.677419222404627,3.8345806451612905
309,2014-09-25,3.4090983977551934,11.431333333333335
310,2014-10-10,5.825429784286553,21.720333333333333
311,2014-10-25,-1.2676795529087297,20.314516129032256
312,2014-11-09,-1.7701620319444602,13.061290322580646
313,2014-11-24,-4.886072675073892,42.24199999999999
314,2014-12-09,-4.339572796410268,95.71199999999999
315,2014-12-24,-8.074131648785546,85.24174193548387
316,2015-01-08,-6.694593919404126,32.14464516129033
317,2015-01-23,-7.11069868029125,20.93348387096774
318,2015-02-07,-2.9847634456108647,46.372516129032256
319,2015-02-22,-6.3927760572174295,47.114
320,2015-03-09,-2.3531405839090467,19.629714285714286
321,2015-03-24,-0.15463699942016484,11.070064516129031
322,2015-04-08,-3.447748759919343,15.126838709677418
323,2015-04-23,0.8292775332147623,15.529333333333334
324,2015-05-08,-1.5255987431271854,12.734333333333332
325,2015-05-23,1.2190527423810043,9.332451612903226
326,2015-06-07,6.381567830967914,5.3995483870967735
327,2015-06-22,10.417448379064096,3.776133333333333
328,2015-07-07,7.763544965592079,4.792133333333333
329,2015-07-22,8.686537523755508,4.129548387096774
330,2015-08-06,7.416979011702112,1.5485806451612905
331,2015-08-21,10.32717013998792,0.0
332,2015-09-05,6.985951961032364,0.0
333,2015-09-20,7.609908813240825,3.7683333333333335
334,2015-10-05,4.799552786874934,15.073333333333334
335,2015-10-20,3.33678722865258,23.509999999999998
336,2015-11-04,-4.24303042803573,26.21
337,2015-11-19,-6.154865449240342,27.987333333333336
338,2015-12-04,-8.688972980388014,27.227333333333334
339,2015-12-19,-10.4068083678267,38.402903225806455
340,2016-01-03,-10.208991216732135,82.40129032258065
341,2016-01-18,-4.567369984376598,107.57129032258064
342,2016-02-02,-8.436969091918337,57.42774193548387
343,2016-02-17,-3.6113340663943805,17.490689655172414
344,2016-03-03,-3.242274893255144,43.89586206896551
345,2016-03-18,-2.5430075950592625,59.93258064516129
346,2016-04-02,-2.017511299740136,34.495483870967746
347,2016-04-17,-0.11920725380896975,11.840133333333332
348,2016-05-02,-0.5481569758469904,7.2661333333333324
349,2016-05-17,2.085737187770586,3.088967741935484
350,2016-06-01,9.40079843410401,1.4912258064516128
351,2016-06-16,5.189884068371821,0.0
352,2016-07-01,11.230596546746504,0.0
353,2016-07-16,8.948027375351401,0.0
354,2016-07-31,11.829295612552892,0.0
355,2016-08-15,9.375005385466789,0.0
356,2016-08-30,7.019113393742558,0.0
357,2016-09-14,5.135596613948955,0.0
358,2016-09-29,4.0299640965181345,13.038666666666668
359,2016-10-14,0.8630585826403653,27.008666666666667
360,2016-10-29,-1.1617744078495145,30.12129032258065
361,2016-11-13,-0.9172948882401113,32.458387096774196
362,2016-11-28,-9.853073201374185,46.745000000000005
363,2016-12-13,-5.6426016503779755,62.87
364,2016-12-28,-10.472287571889709,132.44387096774193
365,2017-01-12,-6.656983732468915,210.24064516129033
366,2017-01-27,-9.355224508427913,187.43870967741935
367,2017-02-11,-3.559638111980056,139.48709677419356
368,2017-02-26,-9.217475784803899,87.50071428571428
369,2017-03-13,-0.8320263886235431,34.04714285714287
370,2017-03-28,-3.3361020441074625,27.242903225806455
371,2017-04-12,-3.1644641573068037,27.615483870967743
372,2017-04-27,2.2137551456237032,19.7636
373,2017-05-12,-0.7332726097713712,9.855599999999999
374,2017-05-27,5.773764823244469,4.826
375,2017-06-11,5.032009563392659,1.016
376,2017-06-26,11.13446191636759,0.0
377,2017-07-11,12.713432915792476,0.0
378,2017-07-26,11.047306015267518,0.0
379,2017-08-10,9.536471024534686,0.0
380,2017-08-25,10.437957137877731,0.0
381,2017-09-09,14.086789280187343,0.0
382,2017-09-24,6.967934567444081,0.4572
383,2017-10-09,0.7977526425250033,1.2192
384,2017-10-24,2.379023662927535,3.2200645161290318
385,2017-11-08,-4.806187276820941,6.046838709677418
386,2017-11-23,-2.0479051642832116,5.5372
387,2017-12-08,-8.096232858993089,2.1082
388,2017-12-23,-8.984144919405338,15.517548387096774
389,2018-01-07,-2.456404033361481,43.66045161290323
390,2018-01-22,-8.507199069940004,46.1101935483871
391,2018-02-06,-2.308902521650245,19.196322580645166
392,2018-02-21,-11.086581785360954,37.23771428571428
393,2018-03-08,-4.2071934221774825,122.712
394,2018-03-23,-5.968912129377499,122.60516129032257
395,2018-04-07,-0.25146122278073935,47.61483870967743
396,2018-04-22,-1.2848516920489057,6.5532
397,2018-05-07,2.014919832857777,4.2672
398,2018-05-22,0.05149732894883233,2.359741935483871
399,2018-06-06,5.789048527472823,0.8849032258064518
400,2018-06-21,7.592170520270065,0.0
401,2018-07-06,10.347893170342196,0.0
402,2018-07-21,12.942653411361952,0.0
403,2018-08-05,11.906123647601927,0.0
404,2018-08-20,8.182496690369085,0.0
405,2018-09-04,7.937406981899391,0.0
406,2018-09-19,4.376349253058633,0.13546666666666665
407,2018-10-04,2.0472964729692786,0.6434666666666666
408,2018-10-19,0.9396883738305694,9.308129032258064
409,2018-11-03,-1.0177178422476605,40.403612903225806
410,2018-11-18,-4.766376632696887,60.784
411,2018-12-03,-7.000231128648932,38.304
412,2018-12-18,-6.051746927769668,26.51451612903226
413,2019-01-02,-10.535120954357366,57.487096774193546
414,2019-01-17,-5.953304793296665,86.75387096774193
415,2019-02-01,-6.420683232456649,104.93290322580646
416,2019-02-16,-10.749940290475758,119.57857142857144
417,2019-03-03,-5.3695532050000185,84.75714285714287
418,2019-03-18,-5.303822901888184,51.63935483870968
419,2019-04-02,-2.563096901356294,25.336129032258064
420,2019-04-17,-0.11785506922273215,4.03
421,2019-05-02,0.4583904851941206,15.205000000000002
422,2019-05-17,-1.0373265350888472,23.284193548387098
423,2019-06-01,4.28329338702129,11.240645161290324
424,2019-06-16,7.400804327450845,0.0
425,2019-07-01,6.460625342030189,0.0
426,2019-07-16,9.98585408628555,0.0
427,2019-07-31,10.667735396189094,0.0
428,2019-08-15,8.471265362895775,0.0
429,2019-08-30,11.174331965114712,0.0
430,2019-09-14,5.321573343214747,0.0
431,2019-09-29,1.5998732779922933,0.0
432,2019-10-14,0.5440132664615033,0.0
433,2019-10-29,-2.6395374843650203,16.63290322580645
434,2019-11-13,-0.7203799548285654,34.453870967741935
435,2019-11-28,-8.204925232675459,65.11366666666666
436,2019-12-13,-5.507559113868522,97.74866666666667
437,2019-12-28,-8.463457905606269,65.88870967741936
438,2020-01-12,-10.488916849165655,24.10645161290323
439,2020-01-27,-6.24395797835244,9.751548387096774
440,2020-02-11,-7.35100940842466,2.2534838709677416
441,2020-02-26,-3.7546186441499767,33.68489655172413
442,2020-03-12,-5.470069302360498,79.27248275862068
443,2020-03-27,-6.277265431952309,71.38096774193548
444,2020-04-11,-4.462106607855975,50.11967741935484
445,2020-04-26,3.493884201030054,29.455533333333335
446,2020-05-11,1.1425339813197537,9.008533333333332
447,2020-05-26,6.33576793318249,2.2941935483870965
448,2020-06-10,4.433414257694226,0.5735483870967739
449,2020-06-25,8.059311326653805,0.0
450,2020-07-10,9.790420676726784,0.0
451,2020-07-25,8.66587953680637,0.0
452,2020-08-09,9.441400618971066,0.0
453,2020-08-24,10.702464205615694,0.0
454,2020-09-08,9.349550014231045,0.0
455,2020-09-23,7.171130489851912,0.0
456,2020-10-08,5.240621698648416,0.0
457,2020-10-23,1.7932523423585562,1.4420645161290322
458,2020-11-07,-4.854722082333612,4.145935483870968
459,2020-11-22,-6.7932688299756405,8.4328
460,2020-12-07,-6.138622521904661,14.5288
461,2020-12-22,-9.350027296497286,43.25548387096774
462,2021-01-06,-7.806055919218909,97.8458064516129
463,2021-01-21,-7.325237538451155,105.47006451612903
464,2021-02-05,-5.940706233079452,42.64522580645162
465,2021-02-20,-6.539471076039367,4.345571428571429
466,2021-03-07,-7.740595335238714,15.096285714285713
467,2021-03-22,-4.922896489465586,16.355870967741936
468,2021-04-06,-1.2016841516083947,6.768451612903224
469,2021-04-21,-1.7612028711099579,0.8128
470,2021-05-06,5.5670648436115595,0.30480000000000007
471,2021-05-21,0.7676791083880493,0.0
472,2021-06-05,6.174257364073853,0.0
473,2021-06-20,10.334406241733742,0.08466666666666667
474,2021-07-05,11.673499138955146,0.33866666666666667
475,2021-07-20,11.337738809568789,0.4260645161290323
476,2021-08-04,11.61165148633074,0.18025806451612902
477,2021-08-19,7.436474546831714,0.0
478,2021-09-03,9.831092459384193,0.0
479,2021-09-18,6.050288296709035,4.115
480,2021-10-03,3.6299013598104843,24.69
481,2021-10-18,-1.835148674032631,37.413548387096775
482,2021-11-02,-1.3459847445449813,18.731290322580644
483,2021-11-17,-3.4889767672151986,12.33066666666667
484,2021-12-02,-4.418691859370599,85.76066666666668
485,2021-12-17,-7.913402216973853,139.97432258064518
486,2022-01-01,-7.354232760056015,69.28174193548386
487,2022-01-16,-3.810990671026289,3.220064516129032
488,2022-01-31,-5.838343200968749,1.9910322580645161
489,2022-02-15,-2.7547663407648955,0.762
490,2022-03-02,-3.198662723988953,17.76985714285714
491,2022-03-17,-1.1923695885675027,30.773096774193547
492,2022-04-01,-0.22482652958913985,17.74632258064516
493,2022-04-16,-0.7174173540383242,5.4017333333333335
494,2022-05-01,0.13885307575655748,2.607733333333333
495,2022-05-16,0.42498742793732236,0.0
496,2022-05-31,0.3903194675212654,0.0
